,humidity,light,temperature,soil,label
388,59.0,821.0,24.0,50.0,3.0
389,65.0,77.0,23.0,48.0,2.0
390,78.0,0.0,26.200001,49.70904968,0.0
391,70.0,97.499992,28.0,60.5,0.0
392,77.0,0.0,25.299999,70.2,0.0
393,64.0,87.5,27.1,49.58848797,0.0
394,77.0,0.0,26.700001,49.39285613,0.0
395,74.0,1718.0,24.0,76.0,1.0
396,70.0,2143.333252,28.0,70.3,1.0
397,78.0,0.0,25.799999,56.4,0.0
398,74.0,0.0,27.6,50.10575231,0.0
399,63.0,217.499985,28.9,49.39285613,2.0
400,61.0,86.666664,28.9,49.51117047,2.0
401,50.0,142.0,28.0,39.0,3.0
402,68.0,559.166626,28.0,50.0,0.0
403,57.0,2937.0,28.0,60.0,3.0
404,79.0,0.0,23.799999,50.04136289,0.0
405,64.0,193.0,28.0,42.0,2.0
406,58.0,50.833332,28.0,49.58848797,0.0
407,72.0,163.333328,27.6,49.77880291,1.0
408,73.0,301.666656,26.200001,49.50059557,1.0
409,73.0,163.333328,24.799999,49.86537156,0.0
410,58.0,57.499996,28.0,30.0,0.0
411,65.0,1934.0,30.0,42.0,3.0
412,72.0,167.5,27.6,49.39285613,1.0
413,53.0,517.0,25.0,49.0,3.0
414,76.0,211.0,26.0,56.0,2.0
415,70.0,1068.333252,28.0,60.0,1.0
416,50.0,3784.166504,30.799999,30.0,3.0
417,63.0,1239.0,21.0,50.0,2.0
418,51.0,818.0,32.0,32.0,3.0
419,59.0,132.0,26.0,34.0,3.0
420,73.0,6.666667,27.6,49.3954979,0.0
421,78.0,441.66665599999993,23.0,70.2,0.0
422,77.0,0.0,26.200001,50.05805769,0.0
423,67.0,2335.0,27.6,49.11285833,0.0
424,68.0,914.999939,28.0,70.0,0.0
425,70.0,164.16665600000005,28.0,60.0,1.0
426,77.0,0.0,25.299999,57.54229299,0.0
427,63.0,72.5,27.6,49.39285613,0.0
428,74.0,10.0,27.6,49.51315261,0.0
429,51.0,1944.166626,30.799999,49.50059557,3.0
430,57.0,117.499992,28.5,49.77880291,2.0
431,68.0,740.0,24.0,53.0,3.0
432,79.0,0.0,24.5,49.50059557,0.0
433,75.0,0.0,27.1,49.58103521,0.0
434,71.0,703.0,30.0,47.0,2.0
435,55.0,1290.0,28.0,40.0,3.0
436,79.0,0.0,24.5,49.70904968,0.0
437,52.0,484.16665599999993,29.4,49.77880291,2.0
438,57.0,116.66666399999998,28.5,49.58103521,2.0
439,79.0,327.5,23.799999,49.98015822,0.0
440,63.0,65.0,27.6,49.51117047,0.0
441,68.0,1516.666626,28.0,48.98441278,0.0
442,62.0,109.16666399999998,27.1,50.0,0.0
443,55.0,2119.166504,34.700001,49.39285613,3.0
444,69.0,715.0,26.700001,50.0,1.0
445,78.0,439.16665599999993,22.6,56.4,0.0
446,64.0,101.666664,27.200001,30.0,0.0
447,67.0,36.0,28.0,47.0,3.0
448,61.0,1686.0,21.0,59.0,3.0
449,75.0,0.0,27.6,49.98402626,0.0
450,73.0,10.0,27.6,49.36340505,0.0
451,77.0,0.0,26.700001,30.0,0.0
452,78.0,0.0,25.799999,56.7,0.0
453,63.0,2818.0,30.0,49.0,3.0
454,67.0,423.333313,27.1,49.51117047,0.0
455,75.0,2951.0,22.0,46.0,2.0
456,73.0,315.0,25.799999,49.39285613,0.0
457,70.0,1130.0,27.1,48.79978733,1.0
458,54.0,40.0,26.0,79.0,2.0
459,67.0,447.499969,27.6,50.0,0.0
460,61.0,8.333333,29.299999,49.70904968,1.0
461,50.0,62.0,28.0,40.0,3.0
462,76.0,0.0,26.200001,49.86183727,0.0
463,56.0,374.166656,28.5,50.0,2.0
464,76.0,0.0,26.200001,49.77456957,0.0
465,79.0,0.0,24.5,50.04136289,0.0
466,73.0,0.0,27.6,49.51117047,0.0
467,72.0,296.666656,27.6,50.0,1.0
468,64.0,2443.0,26.0,74.0,2.0
469,80.0,0.0,24.1,49.50059557,0.0
470,81.0,2898.0,32.0,38.0,2.0
471,68.0,454.999969,27.6,49.58848797,0.0
472,72.0,265.833313,27.1,49.50059557,1.0
473,79.0,0.0,26.200001,49.58848797,0.0
474,76.0,0.0,26.200001,49.81465508,0.0
475,68.0,2651.666504,27.6,49.11285833,0.0
476,54.0,80.0,28.0,42.0,1.0
477,80.0,929.0,30.0,32.0,2.0
478,57.0,387.499969,28.5,50.0,2.0
479,74.0,0.0,27.6,50.08460109,0.0
480,67.0,75.83332800000002,28.5,49.50059557,2.0
481,74.0,0.0,27.6,49.98402626,0.0
482,60.0,54.999996,28.5,56.4,1.0
483,66.0,38.333332,28.5,49.51117047,1.0
484,70.0,2117.0,26.0,65.0,2.0
485,69.0,550.833313,28.0,49.99768795,1.0
486,71.0,150.0,28.0,70.2,1.0
487,56.0,765.0,29.0,40.0,3.0
488,73.0,10.0,27.6,49.17028205,0.0
489,75.0,843.0,21.0,59.0,2.0
490,62.0,320.0,29.299999,49.50059557,2.0
491,79.0,0.0,24.1,49.39285613,0.0
492,58.0,406.0,20.0,44.0,3.0
493,61.0,82.5,29.299999,49.51117047,2.0
494,75.0,0.0,27.6,50.24209698,0.0
495,58.0,112.499992,28.5,49.39285613,2.0
496,71.0,108.333328,28.0,49.58848797,1.0
497,74.0,22.0,26.0,64.0,1.0
498,77.0,0.0,26.700001,50.3900634,0.0
499,73.0,114.999992,24.799999,49.88156256,0.0
500,69.0,1561.666626,27.9,49.89876683,1.0
501,78.0,0.0,25.799999,70.3,0.0
502,55.0,1593.0,29.0,39.0,3.0
503,67.0,1079.0,32.0,72.0,1.0
504,79.0,0.0,24.799999,49.50059557,0.0
505,81.0,391.0,24.0,49.0,2.0
506,68.0,2580.0,29.0,42.0,2.0
507,50.0,58.0,24.0,39.0,3.0
508,69.0,367.0,25.0,45.0,3.0
509,57.0,839.0,29.0,32.0,1.0
510,79.0,0.0,24.799999,50.04136289,0.0
511,79.0,0.0,24.5,30.0,0.0
512,62.0,155.0,28.9,49.50059557,2.0
513,60.0,60.83333199999999,28.0,60.5,0.0
514,65.0,2283.333252,27.6,49.38581681,0.0
515,56.0,2032.0,20.0,31.0,3.0
516,77.0,0.0,26.299999,49.70904968,0.0
517,69.0,770.833313,28.0,36.44568367,1.0
518,79.0,0.0,23.799999,49.39285613,0.0
519,60.0,494.999969,28.1,49.58103521,2.0
520,52.0,791.0,24.0,60.0,1.0
521,67.0,412.499969,27.6,50.0,0.0
522,77.0,0.0,25.799999,40.2,0.0
523,78.0,352.5,23.799999,49.50059557,0.0
524,77.0,0.0,26.700001,49.58848797,0.0
525,78.0,0.0,26.200001,49.51117047,0.0
526,79.0,0.0,24.799999,30.0,0.0
527,70.0,7.5,28.0,49.42473848,0.0
528,60.0,42.5,28.1,57.54229299,1.0
529,60.0,479.16665599999993,28.0,49.39285613,0.0
530,69.0,28.333332,28.0,60.0,0.0
531,78.0,0.0,24.799999,49.39285613,0.0
532,68.0,1048.333252,28.0,50.17331641,0.0
533,68.0,1089.166626,28.0,50.0,0.0
534,72.0,185.833328,27.6,49.59396936,1.0
535,80.0,35.0,21.0,45.0,2.0
536,79.0,0.0,24.5,49.77880291,0.0
537,74.0,2841.0,22.0,69.0,1.0
538,77.0,0.0,25.799999,60.5,0.0
539,74.0,0.0,27.1,50.15532621,0.0
540,67.0,50.833332,28.5,49.67981981,1.0
541,70.0,289.166656,27.6,50.04136289,1.0
542,71.0,194.999985,28.0,49.70904968,1.0
543,75.0,0.0,27.1,49.79405892,0.0
544,59.0,39.166664,28.0,50.0,0.0
545,69.0,827.4999389999997,27.6,49.23334255,1.0
546,64.0,260.833313,29.1,70.2,2.0
547,78.0,0.0,26.200001,49.50059557,0.0
548,66.0,1004.0,24.0,43.0,2.0
549,70.0,134.16665600000002,28.0,56.7,1.0
550,62.0,1739.0,30.0,38.0,3.0
551,68.0,894.999939,28.0,50.2,0.0
552,62.0,93.333328,29.299999,49.39285613,2.0
553,72.0,249.166656,27.6,49.77880291,1.0
554,70.0,249.999985,28.0,30.0,1.0
555,70.0,1364.166626,28.0,49.58848797,1.0
556,60.0,1507.0,20.0,75.0,1.0
557,77.0,629.166626,23.4,49.39080431,0.0
558,76.0,0.833333,26.700001,49.80582535,0.0
559,72.0,2486.666504,25.799999,49.69986818,0.0
560,62.0,1132.0,22.0,37.0,3.0
561,77.0,388.333313,23.799999,49.39080431,0.0
562,68.0,1634.999878,28.0,48.55999216,0.0
563,63.0,334.0,25.0,64.0,2.0
564,71.0,176.0,24.0,37.0,2.0
565,68.0,822.0,31.0,79.0,2.0
566,71.0,117.499992,28.0,49.50059557,1.0
567,79.0,0.0,24.5,49.58848797,0.0
568,75.0,0.0,26.700001,50.0,0.0
569,76.0,1608.0,20.0,30.0,0.0
570,61.0,93.333328,28.5,49.50059557,2.0
571,77.0,119.16666399999998,25.799999,50.17944645,0.0
572,75.0,1085.0,23.799999,57.54229299,0.0
573,77.0,0.0,25.299999,30.0,0.0
574,61.0,69.166664,28.0,70.2,0.0
575,53.0,374.166656,28.9,49.39080431,2.0
